Team	Num Shots	EFG	Situational EFG (qSQ)	EFG+ (qSI)	Shots per 100 Possessions	Video Link
MIL	6614	50.03023888720895	50.135473472788036	-0.10523458557908663	85.67357512953367	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2215%22%5D%7D>Watch</a>
DEN	7122	47.95001404099972	50.11197160695949	-2.161957565959777	89.3713138411344	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%227%22%5D%7D>Watch</a>
LAC	6822	53.34212840809147	50.03622005688138	3.3059083512100846	87.31601177524638	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2212%22%5D%7D>Watch</a>
SAC	6581	49.08828445524996	50.01690272039181	-0.9286182651418511	83.15643164013142	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2223%22%5D%7D>Watch</a>
SAS	6829	51.99882852540635	50.00281106347819	1.9960174619281634	87.31619997442782	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2224%22%5D%7D>Watch</a>
MIA	6223	50.04017354973485	49.9427343167635	0.09743923297135723	84.0945945945946	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2214%22%5D%7D>Watch</a>
ORL	6761	49.30483656263866	49.89646701871203	-0.5916304560733673	87.53236664940445	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2219%22%5D%7D>Watch</a>
BOS	7175	49.066202090592334	49.764030858766326	-0.697828768173992	90.20618556701031	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%222%22%5D%7D>Watch</a>
POR	7030	50.867709815078236	49.56146101023913	1.3062488048391054	89.87471234978265	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2222%22%5D%7D>Watch</a>
OKC	7088	49.13939051918736	49.50000404847357	-0.3606135292862113	89.19088964389078	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2225%22%5D%7D>Watch</a>
CHI	6739	49.087401691645645	49.40565734120305	-0.31825564955740715	87.34931950745302	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%224%22%5D%7D>Watch</a>
TOR	6804	50.88183421516755	49.40228236686758	1.479551848299966	88.43254484013518	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2228%22%5D%7D>Watch</a>
MEM	6735	48.9086859688196	49.29488177119411	-0.3861958023745106	88.13137922009945	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2229%22%5D%7D>Watch</a>
WAS	6770	50.02215657311669	49.265015769650944	0.7571408034657473	87.02918112867978	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2227%22%5D%7D>Watch</a>
BKN	6792	49.10924617196702	48.79099184320134	0.31825432876567944	87.79731127197518	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2217%22%5D%7D>Watch</a>
IND	6794	48.373564910214895	47.86052844434036	0.5130364658745348	88.13075625891815	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2211%22%5D%7D>Watch</a>
MIN	6702	46.80692330647568	47.68121469232385	-0.874291385848173	86.88099559242934	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2216%22%5D%7D>Watch</a>
NYK	6627	47.01976761732307	47.427698044110244	-0.4079304267871742	88.60810268752508	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2218%22%5D%7D>Watch</a>
LAL	6987	47.4738800629741	47.349638766305006	0.12424129666908854	89.32498082331884	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%2213%22%5D%7D>Watch</a>
CHA	6906	45.60527077903272	46.49847504528918	-0.8932042662564565	89.60685091475283	<a href=/video/shots?res=high&filters=%7B%22seasons%22%3A%5B%222014%22%5D%2C%22isPlayoffGame%22%3A%22false%22%2C%22shootingFouls%22%3A%5B%22fga-nf%22%2C%22fgm-f%22%5D%2C%22offTeam%22%3A%5B%225312%22%5D%7D>Watch</a>
